img_slice_id,x,y,w,h,contours
bb_239_19,NA,NA,NA,NA,0
bb_239_20,NA,NA,NA,NA,0
bb_239_21,NA,NA,NA,NA,0
bb_239_22,NA,NA,NA,NA,0
bb_239_23,NA,NA,NA,NA,0
bb_239_24,NA,NA,NA,NA,0
bb_239_25,NA,NA,NA,NA,0
bb_239_26,NA,NA,NA,NA,0
bb_239_27,NA,NA,NA,NA,0
bb_239_28,NA,NA,NA,NA,0
bb_239_29,NA,NA,NA,NA,0
bb_239_30,NA,NA,NA,NA,0
bb_239_31,NA,NA,NA,NA,0
bb_239_32,NA,NA,NA,NA,0
bb_239_33,NA,NA,NA,NA,0
bb_239_34,NA,NA,NA,NA,0
bb_239_35,NA,NA,NA,NA,0
bb_239_36,NA,NA,NA,NA,0
bb_239_37,NA,NA,NA,NA,0
bb_239_38,NA,NA,NA,NA,0
bb_239_39,NA,NA,NA,NA,0
bb_239_40,NA,NA,NA,NA,0
bb_239_41,NA,NA,NA,NA,0
bb_239_42,NA,NA,NA,NA,0
bb_239_43,NA,NA,NA,NA,0
bb_239_44,NA,NA,NA,NA,0
bb_239_45,NA,NA,NA,NA,0
bb_239_46,NA,NA,NA,NA,0
bb_239_47,NA,NA,NA,NA,0
bb_239_48,NA,NA,NA,NA,0
bb_239_49,NA,NA,NA,NA,0
bb_239_50,NA,NA,NA,NA,0
bb_239_51,NA,NA,NA,NA,0
bb_239_52,NA,NA,NA,NA,0
bb_239_53,NA,NA,NA,NA,0
bb_239_54,NA,NA,NA,NA,0
bb_239_55,NA,NA,NA,NA,0
bb_239_56,NA,NA,NA,NA,0
bb_239_57,NA,NA,NA,NA,0
bb_239_58,NA,NA,NA,NA,0
bb_239_59,NA,NA,NA,NA,0
bb_239_60,NA,NA,NA,NA,0
bb_239_61,147,101,5,3,1
bb_239_62,144,90,6,6,4
bb_239_62,144,82,9,3,4
bb_239_62,146,100,8,5,4
bb_239_62,155,105,11,8,4
bb_239_63,147,78,7,3,3
bb_239_63,144,82,21,4,3
bb_239_63,144,88,23,26,3
bb_239_64,145,77,20,9,2
bb_239_64,143,89,25,25,2
bb_239_65,145,78,20,8,2
bb_239_65,144,88,25,27,2
bb_239_66,145,78,20,9,2
bb_239_66,144,89,25,26,2
bb_239_67,145,78,20,9,2
bb_239_67,143,90,27,25,2
bb_239_68,148,81,18,5,2
bb_239_68,143,90,27,26,2
bb_239_69,150,81,15,6,2
bb_239_69,143,90,28,27,2
bb_239_70,144,78,5,3,3
bb_239_70,147,82,18,5,3
bb_239_70,143,91,28,26,3
bb_239_71,146,82,19,7,2
bb_239_71,142,91,30,26,2
bb_239_72,146,83,20,5,2
bb_239_72,142,91,30,26,2
bb_239_73,147,83,24,5,2
bb_239_73,143,99,30,18,2
bb_239_74,148,83,23,9,2
bb_239_74,146,100,28,17,2
bb_239_75,163,78,4,3,3
bb_239_75,146,83,25,9,3
bb_239_75,147,100,28,17,3
bb_239_76,141,117,3,9,3
bb_239_76,146,78,25,13,3
bb_239_76,148,96,28,21,3
bb_239_77,141,115,4,10,2
bb_239_77,146,78,31,41,2
bb_239_78,172,75,4,4,4
bb_239_78,152,68,6,5,4
bb_239_78,139,105,7,20,4
bb_239_78,143,78,36,42,4
bb_239_79,172,75,5,5,4
bb_239_79,152,68,6,10,4
bb_239_79,138,104,9,21,4
bb_239_79,142,79,38,43,4
bb_239_80,171,74,6,6,3
bb_239_80,152,68,7,10,3
bb_239_80,138,79,42,47,3
bb_239_81,171,74,6,6,3
bb_239_81,152,69,9,9,3
bb_239_81,132,78,49,48,3
bb_239_82,131,69,50,57,1
bb_239_83,130,69,51,57,1
bb_239_84,157,127,7,6,2
bb_239_84,130,69,52,57,2
bb_239_85,157,127,8,6,2
bb_239_85,127,69,54,57,2
bb_239_86,158,130,4,3,3
bb_239_86,161,127,5,5,3
bb_239_86,129,69,53,58,3
bb_239_87,129,69,53,58,1
bb_239_88,129,69,53,58,1
bb_239_89,149,69,11,8,3
bb_239_89,132,58,11,19,3
bb_239_89,129,77,54,51,3
bb_239_90,103,97,4,4,4
bb_239_90,150,69,9,7,4
bb_239_90,131,59,13,19,4
bb_239_90,129,78,54,50,4
bb_239_91,103,97,10,5,4
bb_239_91,150,69,8,6,4
bb_239_91,131,60,13,19,4
bb_239_91,128,78,56,50,4
bb_239_92,103,97,19,5,4
bb_239_92,150,69,8,5,4
bb_239_92,131,62,13,18,4
bb_239_92,124,79,60,49,4
bb_239_93,151,70,4,3,3
bb_239_93,131,65,10,14,3
bb_239_93,103,79,82,49,3
bb_239_94,133,66,7,11,2
bb_239_94,103,79,82,50,2
bb_239_95,136,66,4,3,3
bb_239_95,144,70,4,3,3
bb_239_95,103,79,83,50,3
bb_239_96,144,70,4,3,2
bb_239_96,104,81,82,48,2
bb_239_97,104,81,83,49,1
bb_239_98,104,81,84,48,1
bb_239_99,104,81,84,49,1
bb_239_100,103,81,85,49,1
bb_239_101,103,82,85,48,1
bb_239_102,102,81,86,49,1
bb_239_103,102,81,85,49,1
bb_239_104,102,81,84,48,1
bb_239_105,103,81,83,47,1
bb_239_106,104,81,82,47,1
bb_239_107,105,82,80,44,1
bb_239_108,105,82,80,44,1
bb_239_109,131,121,9,5,2
bb_239_109,106,82,78,42,2
bb_239_110,107,82,76,41,1
bb_239_111,108,83,75,40,1
bb_239_112,140,86,41,23,2
bb_239_112,109,98,59,25,2
bb_239_113,140,86,40,22,2
bb_239_113,111,99,58,24,2
bb_239_114,141,90,4,6,3
bb_239_114,150,86,30,21,3
bb_239_114,112,100,56,22,3
bb_239_115,151,87,28,18,2
bb_239_115,112,101,55,21,2
bb_239_116,152,87,26,17,2
bb_239_116,113,102,53,20,2
bb_239_117,158,111,4,5,3
bb_239_117,153,88,25,15,3
bb_239_117,115,105,41,15,3
bb_239_118,137,89,4,4,3
bb_239_118,155,90,22,12,3
bb_239_118,119,105,34,15,3
bb_239_119,148,109,4,4,5
bb_239_119,110,107,4,3,5
bb_239_119,116,102,3,5,5
bb_239_119,156,91,20,9,5
bb_239_119,119,106,28,14,5
bb_239_120,108,107,7,3,6
bb_239_120,115,102,5,6,6
bb_239_120,156,93,4,5,6
bb_239_120,137,89,4,3,6
bb_239_120,119,112,11,7,6
bb_239_120,132,107,14,11,6
bb_239_121,123,113,5,5,5
bb_239_121,108,107,6,4,5
bb_239_121,128,105,5,5,5
bb_239_121,138,111,6,5,5
bb_239_121,115,102,6,6,5
bb_239_122,108,108,5,3,3
bb_239_122,127,105,6,6,3
bb_239_122,115,102,8,7,3
bb_239_123,127,105,6,6,2
bb_239_123,115,102,10,8,2
bb_239_124,115,102,18,9,1
bb_239_125,116,102,17,9,1
bb_239_126,127,106,6,5,2
bb_239_126,116,102,10,9,2
bb_239_127,127,106,6,5,2
bb_239_127,116,102,9,9,2
bb_239_128,127,107,6,4,2
bb_239_128,117,102,7,8,2
bb_239_129,118,103,3,4,2
bb_239_129,126,107,6,3,2
bb_239_130,126,107,6,3,1
bb_239_131,NA,NA,NA,NA,0
bb_239_132,NA,NA,NA,NA,0
bb_239_133,NA,NA,NA,NA,0
bb_239_134,NA,NA,NA,NA,0
bb_239_135,NA,NA,NA,NA,0
bb_239_136,NA,NA,NA,NA,0
bb_239_137,NA,NA,NA,NA,0
bb_239_138,NA,NA,NA,NA,0
bb_239_139,NA,NA,NA,NA,0
bb_239_140,NA,NA,NA,NA,0
bb_239_141,NA,NA,NA,NA,0
bb_239_142,NA,NA,NA,NA,0
bb_239_143,NA,NA,NA,NA,0
bb_239_144,NA,NA,NA,NA,0
bb_239_145,NA,NA,NA,NA,0
bb_239_146,NA,NA,NA,NA,0
bb_239_147,NA,NA,NA,NA,0
bb_239_148,NA,NA,NA,NA,0
bb_239_149,NA,NA,NA,NA,0
bb_239_150,NA,NA,NA,NA,0
bb_239_151,NA,NA,NA,NA,0
bb_239_152,NA,NA,NA,NA,0
bb_239_153,NA,NA,NA,NA,0
bb_239_154,NA,NA,NA,NA,0
bb_242_0,NA,NA,NA,NA,0
bb_242_1,NA,NA,NA,NA,0
bb_242_2,NA,NA,NA,NA,0
bb_242_3,NA,NA,NA,NA,0
bb_242_4,NA,NA,NA,NA,0
bb_242_5,NA,NA,NA,NA,0
bb_242_6,NA,NA,NA,NA,0
bb_242_7,NA,NA,NA,NA,0
bb_242_8,NA,NA,NA,NA,0
bb_242_9,NA,NA,NA,NA,0
bb_242_10,NA,NA,NA,NA,0
bb_242_11,NA,NA,NA,NA,0
bb_242_12,NA,NA,NA,NA,0
bb_242_13,NA,NA,NA,NA,0
bb_242_14,NA,NA,NA,NA,0
bb_242_15,NA,NA,NA,NA,0
bb_242_16,NA,NA,NA,NA,0
bb_242_17,NA,NA,NA,NA,0
bb_242_18,NA,NA,NA,NA,0
bb_242_19,NA,NA,NA,NA,0
bb_242_20,NA,NA,NA,NA,0
bb_242_21,NA,NA,NA,NA,0
bb_242_22,NA,NA,NA,NA,0
bb_242_23,NA,NA,NA,NA,0
bb_242_24,98,149,5,3,1
bb_242_25,93,147,7,6,2
bb_242_25,99,146,10,16,2
bb_242_26,95,148,4,4,2
bb_242_26,98,142,12,21,2
bb_242_27,91,141,21,22,1
bb_242_28,94,141,22,23,1
bb_242_29,118,151,4,6,2
bb_242_29,93,141,24,23,2
bb_242_30,93,141,33,24,1
bb_242_31,90,139,42,28,1
bb_242_32,90,139,47,30,1
bb_242_33,89,137,49,32,1
bb_242_34,88,136,52,35,1
bb_242_35,88,136,55,36,1
bb_242_36,87,136,57,37,1
bb_242_37,86,135,57,40,1
bb_242_38,86,135,62,43,1
bb_242_39,85,135,65,44,1
bb_242_40,85,135,65,44,1
bb_242_41,152,138,4,3,2
bb_242_41,85,134,66,45,2
bb_242_42,86,134,69,46,1
bb_242_43,87,134,66,46,1
bb_242_44,85,134,68,46,1
bb_242_45,85,132,68,48,1
bb_242_46,84,130,71,50,1
bb_242_47,84,130,71,50,1
bb_242_48,84,129,75,51,1
bb_242_49,85,130,75,50,1
bb_242_50,85,129,75,50,1
bb_242_51,87,129,73,49,1
bb_242_52,145,129,16,10,2
bb_242_52,87,131,68,46,2
bb_242_53,151,129,8,5,2
bb_242_53,88,131,66,45,2
bb_242_54,89,132,64,43,1
bb_242_55,90,132,63,44,1
bb_242_56,140,145,4,3,3
bb_242_56,150,144,4,5,3
bb_242_56,90,132,53,44,3
bb_242_57,91,133,52,42,1
bb_242_58,92,133,49,42,1
bb_242_59,92,133,46,42,1
bb_242_60,93,133,45,43,1
bb_242_61,94,135,43,41,1
bb_242_62,95,137,42,38,1
bb_242_63,95,140,41,35,1
bb_242_64,96,162,39,13,2
bb_242_64,103,140,27,21,2
bb_242_65,96,163,38,12,2
bb_242_65,103,140,26,21,2
bb_242_66,97,164,35,11,2
bb_242_66,104,141,25,20,2
bb_242_67,104,143,16,18,2
bb_242_67,98,164,32,11,2
bb_242_68,106,146,9,15,2
bb_242_68,99,165,29,10,2
bb_242_69,107,153,6,7,2
bb_242_69,100,166,25,8,2
bb_242_70,107,155,4,4,2
bb_242_70,101,166,20,8,2
bb_242_71,104,167,15,5,1
bb_242_72,NA,NA,NA,NA,0
bb_242_73,NA,NA,NA,NA,0
bb_242_74,NA,NA,NA,NA,0
bb_242_75,NA,NA,NA,NA,0
bb_242_76,NA,NA,NA,NA,0
bb_242_77,NA,NA,NA,NA,0
bb_242_78,NA,NA,NA,NA,0
bb_242_79,NA,NA,NA,NA,0
bb_242_80,NA,NA,NA,NA,0
bb_242_81,NA,NA,NA,NA,0
bb_242_82,NA,NA,NA,NA,0
bb_242_83,NA,NA,NA,NA,0
bb_242_84,NA,NA,NA,NA,0
bb_242_85,NA,NA,NA,NA,0
bb_242_86,NA,NA,NA,NA,0
bb_242_87,NA,NA,NA,NA,0
bb_242_88,NA,NA,NA,NA,0
bb_242_89,NA,NA,NA,NA,0
bb_242_90,NA,NA,NA,NA,0
bb_242_91,NA,NA,NA,NA,0
bb_242_92,NA,NA,NA,NA,0
bb_242_93,NA,NA,NA,NA,0
bb_242_94,NA,NA,NA,NA,0
bb_242_95,NA,NA,NA,NA,0
bb_242_96,NA,NA,NA,NA,0
bb_242_97,NA,NA,NA,NA,0
bb_242_98,NA,NA,NA,NA,0
bb_242_99,NA,NA,NA,NA,0
bb_242_100,NA,NA,NA,NA,0
bb_242_101,NA,NA,NA,NA,0
bb_242_102,NA,NA,NA,NA,0
bb_242_103,NA,NA,NA,NA,0
bb_242_104,NA,NA,NA,NA,0
bb_242_105,NA,NA,NA,NA,0
bb_242_106,NA,NA,NA,NA,0
bb_242_107,NA,NA,NA,NA,0
bb_242_108,NA,NA,NA,NA,0
bb_242_109,NA,NA,NA,NA,0
bb_242_110,NA,NA,NA,NA,0
bb_242_111,NA,NA,NA,NA,0
bb_242_112,NA,NA,NA,NA,0
bb_242_113,NA,NA,NA,NA,0
bb_242_114,NA,NA,NA,NA,0
bb_242_115,NA,NA,NA,NA,0
bb_242_116,NA,NA,NA,NA,0
bb_242_117,NA,NA,NA,NA,0
bb_242_118,NA,NA,NA,NA,0
bb_242_119,NA,NA,NA,NA,0
bb_242_120,NA,NA,NA,NA,0
bb_242_121,NA,NA,NA,NA,0
bb_242_122,NA,NA,NA,NA,0
bb_242_123,NA,NA,NA,NA,0
bb_242_124,NA,NA,NA,NA,0
bb_242_125,NA,NA,NA,NA,0
bb_242_126,NA,NA,NA,NA,0
bb_242_127,NA,NA,NA,NA,0
bb_242_128,NA,NA,NA,NA,0
bb_242_129,NA,NA,NA,NA,0
bb_242_130,NA,NA,NA,NA,0
bb_242_131,NA,NA,NA,NA,0
bb_242_132,NA,NA,NA,NA,0
bb_242_133,NA,NA,NA,NA,0
bb_242_134,NA,NA,NA,NA,0
bb_242_135,NA,NA,NA,NA,0
bb_242_136,NA,NA,NA,NA,0
bb_242_137,NA,NA,NA,NA,0
bb_242_138,NA,NA,NA,NA,0
bb_242_139,NA,NA,NA,NA,0
bb_242_140,NA,NA,NA,NA,0
bb_242_141,NA,NA,NA,NA,0
bb_242_142,NA,NA,NA,NA,0
bb_242_143,NA,NA,NA,NA,0
bb_242_144,NA,NA,NA,NA,0
bb_242_145,NA,NA,NA,NA,0
bb_242_146,NA,NA,NA,NA,0
bb_242_147,NA,NA,NA,NA,0
bb_242_148,NA,NA,NA,NA,0
bb_242_149,NA,NA,NA,NA,0
bb_242_150,NA,NA,NA,NA,0
bb_242_151,NA,NA,NA,NA,0
bb_242_152,NA,NA,NA,NA,0
bb_242_153,NA,NA,NA,NA,0
bb_242_154,NA,NA,NA,NA,0
bb_252_0,NA,NA,NA,NA,0
bb_252_1,NA,NA,NA,NA,0
bb_252_2,NA,NA,NA,NA,0
bb_252_3,NA,NA,NA,NA,0
bb_252_4,NA,NA,NA,NA,0
bb_252_5,NA,NA,NA,NA,0
bb_252_6,NA,NA,NA,NA,0
bb_252_7,NA,NA,NA,NA,0
bb_252_8,NA,NA,NA,NA,0
bb_252_9,NA,NA,NA,NA,0
bb_252_10,NA,NA,NA,NA,0
bb_252_11,NA,NA,NA,NA,0
bb_252_12,NA,NA,NA,NA,0
bb_252_13,NA,NA,NA,NA,0
bb_252_14,NA,NA,NA,NA,0
bb_252_15,NA,NA,NA,NA,0
bb_252_16,NA,NA,NA,NA,0
bb_252_17,NA,NA,NA,NA,0
bb_252_18,NA,NA,NA,NA,0
bb_252_19,NA,NA,NA,NA,0
bb_252_20,NA,NA,NA,NA,0
bb_252_21,NA,NA,NA,NA,0
bb_252_22,NA,NA,NA,NA,0
bb_252_23,NA,NA,NA,NA,0
bb_252_24,NA,NA,NA,NA,0
bb_252_25,NA,NA,NA,NA,0
bb_252_26,NA,NA,NA,NA,0
bb_252_27,NA,NA,NA,NA,0
bb_252_28,NA,NA,NA,NA,0
bb_252_29,NA,NA,NA,NA,0
bb_252_30,NA,NA,NA,NA,0
bb_252_31,NA,NA,NA,NA,0
bb_252_32,NA,NA,NA,NA,0
bb_252_33,NA,NA,NA,NA,0
bb_252_34,NA,NA,NA,NA,0
bb_252_35,NA,NA,NA,NA,0
bb_252_36,NA,NA,NA,NA,0
bb_252_37,NA,NA,NA,NA,0
bb_252_38,NA,NA,NA,NA,0
bb_252_39,NA,NA,NA,NA,0
bb_252_40,NA,NA,NA,NA,0
bb_252_41,88,151,4,7,1
bb_252_42,86,150,7,9,1
bb_252_43,98,144,7,5,2
bb_252_43,86,148,12,11,2
bb_252_44,85,143,21,17,1
bb_252_45,83,138,25,23,1
bb_252_46,83,137,25,28,1
bb_252_47,83,136,25,29,1
bb_252_48,83,136,25,30,1
bb_252_49,83,135,25,32,1
bb_252_50,83,134,25,34,1
bb_252_51,83,133,27,36,1
bb_252_52,81,132,31,39,1
bb_252_53,77,118,5,4,2
bb_252_53,79,129,36,42,2
bb_252_54,74,113,41,58,1
bb_252_55,110,129,6,3,2
bb_252_55,69,112,46,58,2
bb_252_56,71,112,45,59,1
bb_252_57,66,112,53,59,1
bb_252_58,65,112,55,59,1
bb_252_59,63,109,61,62,1
bb_252_60,62,108,65,64,1
bb_252_61,56,127,4,4,2
bb_252_61,61,106,66,67,2
bb_252_62,52,108,75,65,1
bb_252_63,51,108,77,65,1
bb_252_64,50,108,78,65,1
bb_252_65,50,108,79,65,1
bb_252_66,49,108,80,65,1
bb_252_67,47,106,82,67,1
bb_252_68,47,104,82,69,1
bb_252_69,46,104,83,69,1
bb_252_70,46,104,83,69,1
bb_252_71,45,104,84,70,1
bb_252_72,43,104,86,69,1
bb_252_73,43,104,86,69,1
bb_252_74,41,103,89,71,1
bb_252_75,41,104,89,70,1
bb_252_76,41,104,89,70,1
bb_252_77,41,101,89,73,1
bb_252_78,40,102,91,72,1
bb_252_79,39,103,92,71,1
bb_252_80,39,102,92,72,1
bb_252_81,39,102,91,72,1
bb_252_82,39,102,91,72,1
bb_252_83,40,102,90,72,1
bb_252_84,40,102,90,72,1
bb_252_85,40,102,90,72,1
bb_252_86,41,102,89,72,1
bb_252_87,41,103,89,71,1
bb_252_88,41,104,89,71,1
bb_252_89,42,105,88,70,1
bb_252_90,43,105,86,71,1
bb_252_91,43,105,86,72,1
bb_252_92,43,105,86,72,1
bb_252_93,44,107,85,70,1
bb_252_94,44,109,85,67,1
bb_252_95,44,109,85,67,1
bb_252_96,88,109,6,2,2
bb_252_96,44,110,85,65,2
bb_252_97,45,110,84,64,1
bb_252_98,46,112,82,61,1
bb_252_99,46,113,83,60,1
bb_252_100,47,117,82,55,1
bb_252_101,48,118,80,54,1
bb_252_102,48,119,80,53,1
bb_252_103,48,120,81,51,1
bb_252_104,49,121,79,50,1
bb_252_105,50,121,77,50,1
bb_252_106,51,121,76,49,1
bb_252_107,52,121,74,49,1
bb_252_108,53,122,73,47,1
bb_252_109,54,122,71,47,1
bb_252_110,54,123,70,44,1
bb_252_111,55,123,68,40,1
bb_252_112,55,123,67,39,1
bb_252_113,56,125,63,30,1
bb_252_114,58,126,59,27,1
bb_252_115,60,127,54,24,1
bb_252_116,61,127,51,23,1
bb_252_117,64,128,46,22,1
bb_252_118,71,128,36,21,1
bb_252_119,74,128,11,8,2
bb_252_119,89,135,13,13,2
bb_252_120,91,139,7,8,1
bb_252_121,NA,NA,NA,NA,0
bb_252_122,NA,NA,NA,NA,0
bb_252_123,NA,NA,NA,NA,0
bb_252_124,NA,NA,NA,NA,0
bb_252_125,NA,NA,NA,NA,0
bb_252_126,NA,NA,NA,NA,0
bb_252_127,NA,NA,NA,NA,0
bb_252_128,NA,NA,NA,NA,0
bb_252_129,NA,NA,NA,NA,0
bb_252_130,NA,NA,NA,NA,0
bb_252_131,NA,NA,NA,NA,0
bb_252_132,NA,NA,NA,NA,0
bb_252_133,NA,NA,NA,NA,0
bb_252_134,NA,NA,NA,NA,0
bb_252_135,NA,NA,NA,NA,0
bb_252_136,NA,NA,NA,NA,0
bb_252_137,NA,NA,NA,NA,0
bb_252_138,NA,NA,NA,NA,0
bb_252_139,NA,NA,NA,NA,0
bb_252_140,NA,NA,NA,NA,0
bb_252_141,NA,NA,NA,NA,0
bb_252_142,NA,NA,NA,NA,0
bb_252_143,NA,NA,NA,NA,0
bb_252_144,NA,NA,NA,NA,0
bb_252_145,NA,NA,NA,NA,0
bb_252_146,NA,NA,NA,NA,0
bb_252_147,NA,NA,NA,NA,0
bb_252_148,NA,NA,NA,NA,0
bb_252_149,NA,NA,NA,NA,0
bb_252_150,NA,NA,NA,NA,0
bb_252_151,NA,NA,NA,NA,0
bb_252_152,NA,NA,NA,NA,0
bb_252_153,NA,NA,NA,NA,0
bb_252_154,NA,NA,NA,NA,0
bb_254_0,NA,NA,NA,NA,0
bb_254_1,NA,NA,NA,NA,0
bb_254_2,NA,NA,NA,NA,0
bb_254_3,NA,NA,NA,NA,0
bb_254_4,NA,NA,NA,NA,0
bb_254_5,NA,NA,NA,NA,0
bb_254_6,NA,NA,NA,NA,0
bb_254_7,NA,NA,NA,NA,0
bb_254_8,NA,NA,NA,NA,0
bb_254_9,NA,NA,NA,NA,0
bb_254_10,NA,NA,NA,NA,0
bb_254_11,NA,NA,NA,NA,0
bb_254_12,NA,NA,NA,NA,0
bb_254_13,NA,NA,NA,NA,0
bb_254_14,NA,NA,NA,NA,0
bb_254_15,NA,NA,NA,NA,0
bb_254_16,NA,NA,NA,NA,0
bb_254_17,NA,NA,NA,NA,0
bb_254_18,NA,NA,NA,NA,0
bb_254_19,NA,NA,NA,NA,0
bb_254_20,NA,NA,NA,NA,0
bb_254_21,NA,NA,NA,NA,0
bb_254_22,NA,NA,NA,NA,0
bb_254_23,NA,NA,NA,NA,0
bb_254_24,NA,NA,NA,NA,0
bb_254_25,NA,NA,NA,NA,0
bb_254_26,NA,NA,NA,NA,0
bb_254_27,NA,NA,NA,NA,0
bb_254_28,NA,NA,NA,NA,0
bb_254_29,NA,NA,NA,NA,0
bb_254_30,NA,NA,NA,NA,0
bb_254_31,NA,NA,NA,NA,0
bb_254_32,NA,NA,NA,NA,0
bb_254_33,NA,NA,NA,NA,0
bb_254_34,NA,NA,NA,NA,0
bb_254_35,NA,NA,NA,NA,0
bb_254_36,NA,NA,NA,NA,0
bb_254_37,NA,NA,NA,NA,0
bb_254_38,NA,NA,NA,NA,0
bb_254_39,NA,NA,NA,NA,0
bb_254_40,NA,NA,NA,NA,0
bb_254_41,NA,NA,NA,NA,0
bb_254_42,NA,NA,NA,NA,0
bb_254_43,NA,NA,NA,NA,0
bb_254_44,NA,NA,NA,NA,0
bb_254_45,NA,NA,NA,NA,0
bb_254_46,NA,NA,NA,NA,0
bb_254_47,NA,NA,NA,NA,0
bb_254_48,NA,NA,NA,NA,0
bb_254_49,NA,NA,NA,NA,0
bb_254_50,NA,NA,NA,NA,0
bb_254_51,NA,NA,NA,NA,0
bb_254_52,NA,NA,NA,NA,0
bb_254_53,NA,NA,NA,NA,0
bb_254_54,162,149,8,3,3
bb_254_54,172,144,7,5,3
bb_254_54,151,147,9,5,3
bb_254_55,150,143,32,9,1
bb_254_56,149,142,33,10,1
bb_254_57,148,141,36,12,1
bb_254_58,148,140,36,19,1
bb_254_59,146,138,40,22,1
bb_254_60,146,135,41,26,1
bb_254_61,163,132,4,4,2
bb_254_61,145,135,43,26,2
bb_254_62,144,131,44,31,1
bb_254_63,128,145,9,6,2
bb_254_63,143,128,46,35,2
bb_254_64,126,144,12,8,2
bb_254_64,142,127,49,37,2
bb_254_65,125,125,69,41,1
bb_254_66,125,125,70,42,1
bb_254_67,125,125,71,44,1
bb_254_68,124,123,73,48,1
bb_254_69,124,123,74,49,1
bb_254_70,123,123,76,49,1
bb_254_71,123,123,76,49,1
bb_254_72,123,120,76,53,1
bb_254_73,122,120,78,53,1
bb_254_74,122,119,78,55,1
bb_254_75,121,119,79,55,1
bb_254_76,121,119,79,56,1
bb_254_77,120,118,79,58,1
bb_254_78,119,118,80,58,1
bb_254_79,119,118,80,58,1
bb_254_80,118,118,80,59,1
bb_254_81,118,118,80,59,1
bb_254_82,117,117,81,60,1
bb_254_83,117,117,80,61,1
bb_254_84,116,117,80,61,1
bb_254_85,115,117,81,61,1
bb_254_86,113,117,84,61,1
bb_254_87,112,117,84,61,1
bb_254_88,111,117,85,61,1
bb_254_89,111,118,85,60,1
bb_254_90,111,118,85,60,1
bb_254_91,111,118,85,60,1
bb_254_92,111,117,84,61,1
bb_254_93,110,118,85,59,1
bb_254_94,191,132,3,7,2
bb_254_94,110,118,80,59,2
bb_254_95,109,118,81,59,1
bb_254_96,109,118,81,59,1
bb_254_97,108,117,81,60,1
bb_254_98,108,117,81,60,1
bb_254_99,108,117,81,59,1
bb_254_100,108,118,81,58,1
bb_254_101,108,118,81,57,1
bb_254_102,108,118,80,56,1
bb_254_103,107,118,81,55,1
bb_254_104,107,118,80,53,1
bb_254_105,108,118,79,51,1
bb_254_106,108,117,78,52,1
bb_254_107,108,118,77,50,1
bb_254_108,108,117,77,50,1
bb_254_109,108,118,76,48,1
bb_254_110,108,118,75,48,1
bb_254_111,109,118,74,47,1
bb_254_112,109,118,73,46,1
bb_254_113,109,118,71,45,1
bb_254_114,110,118,69,44,1
bb_254_115,110,120,68,41,1
bb_254_116,111,120,65,41,1
bb_254_117,148,121,27,30,2
bb_254_117,111,120,47,39,2
bb_254_118,148,121,22,28,2
bb_254_118,112,120,46,37,2
bb_254_119,149,122,20,27,2
bb_254_119,112,119,46,35,2
bb_254_120,150,123,16,24,2
bb_254_120,112,119,45,34,2
bb_254_121,150,124,14,20,2
bb_254_121,113,119,44,32,2
bb_254_122,151,124,10,19,2
bb_254_122,113,119,43,31,2
bb_254_123,151,126,8,15,2
bb_254_123,113,119,42,27,2
bb_254_124,152,129,5,8,2
bb_254_124,114,119,41,24,2
bb_254_125,115,120,39,23,1
bb_254_126,116,121,37,20,1
bb_254_127,142,125,8,14,3
bb_254_127,117,124,12,14,3
bb_254_127,128,122,17,15,3
bb_254_128,119,124,7,10,2
bb_254_128,128,124,14,12,2
bb_254_129,130,126,10,7,1
bb_254_130,NA,NA,NA,NA,0
bb_254_131,NA,NA,NA,NA,0
bb_254_132,NA,NA,NA,NA,0
bb_254_133,NA,NA,NA,NA,0
bb_254_134,NA,NA,NA,NA,0
bb_254_135,NA,NA,NA,NA,0
bb_254_136,NA,NA,NA,NA,0
bb_254_137,NA,NA,NA,NA,0
bb_254_138,NA,NA,NA,NA,0
bb_254_139,NA,NA,NA,NA,0
bb_254_140,NA,NA,NA,NA,0
bb_254_141,NA,NA,NA,NA,0
bb_254_142,NA,NA,NA,NA,0
bb_254_143,NA,NA,NA,NA,0
bb_254_144,NA,NA,NA,NA,0
bb_254_145,NA,NA,NA,NA,0
bb_254_146,NA,NA,NA,NA,0
bb_254_147,NA,NA,NA,NA,0
bb_254_148,NA,NA,NA,NA,0
bb_254_149,NA,NA,NA,NA,0
bb_254_150,NA,NA,NA,NA,0
bb_254_151,NA,NA,NA,NA,0
bb_254_152,NA,NA,NA,NA,0
bb_254_153,NA,NA,NA,NA,0
bb_254_154,NA,NA,NA,NA,0
bb_263_0,NA,NA,NA,NA,0
bb_263_1,NA,NA,NA,NA,0
bb_263_2,NA,NA,NA,NA,0
bb_263_3,NA,NA,NA,NA,0
bb_263_4,NA,NA,NA,NA,0
bb_263_5,NA,NA,NA,NA,0
bb_263_6,NA,NA,NA,NA,0
bb_263_7,NA,NA,NA,NA,0
bb_263_8,NA,NA,NA,NA,0
bb_263_9,NA,NA,NA,NA,0
bb_263_10,NA,NA,NA,NA,0
bb_263_11,NA,NA,NA,NA,0
bb_263_12,NA,NA,NA,NA,0
bb_263_13,NA,NA,NA,NA,0
bb_263_14,NA,NA,NA,NA,0
bb_263_15,NA,NA,NA,NA,0
bb_263_16,NA,NA,NA,NA,0
bb_263_17,NA,NA,NA,NA,0
